"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-08","0.00","79",,
"MXM00076762","CHILPANCINGO RO., MX","2015-05-09","0.00","78","95","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-10","0.00","77","93","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-11","0.00","77","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-12","0.54","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-05-13","1.53","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-05-14",,"77","94","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-15","0.00","77","93","67"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-16","0.00","75","94","68"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-17","0.05","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-05-18","0.08","78","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-19","0.00","75","92","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-20","0.00","76","88","69"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-21","0.02","73","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-22","0.00","72","91","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-23","0.43","73","88","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-24","0.00","74","86","68"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-25","0.14","75","91","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-26","0.28","75","89","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-27","0.00","74","89","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-28","0.51","71","83","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-29","0.18","72","86","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-30","0.00","73","85","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-05-31","0.00","69","81","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-01","0.08","69","80","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-02","0.10","70","84","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-03","0.03","70","85","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-04","0.01","73",,
"MXM00076762","CHILPANCINGO RO., MX","2015-06-05","0.28","72","87","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-06","0.46","73","85","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-07","0.39","76","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-08","0.59","73","87","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-09","0.00","75","87","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-10","0.00","75","90","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-11","0.16","73","91","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-12","0.28","73","87","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-13","0.02","70","85","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-14",,"69",,
"MXM00076762","CHILPANCINGO RO., MX","2015-06-15",,"68","76","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-16","0.00","75","87","61"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-17","0.00","76","90","61"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-18",,"72","93","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-19","0.36","74","86","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-20","0.36","76","86","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-21","0.66","74","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-22","0.09","74","91","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-23","0.03","75","89","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-24","0.00","76",,
"MXM00076762","CHILPANCINGO RO., MX","2015-06-25","0.00","78","90","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-26","0.00","80",,
"MXM00076762","CHILPANCINGO RO., MX","2015-06-27","0.00","77","92","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-28","0.00","76","91","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-06-29",,"72",,
"MXM00076762","CHILPANCINGO RO., MX","2015-06-30","0.00","75",,
"MXM00076762","CHILPANCINGO RO., MX","2015-07-01","0.00","72","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-02","0.00","74","90","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-03","0.09","70","87","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-04","0.00","73",,
"MXM00076762","CHILPANCINGO RO., MX","2015-07-05","0.00","75","88","64"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-06","0.00","78",,
"MXM00076762","CHILPANCINGO RO., MX","2015-07-07","0.42","68",,
"MXM00076762","CHILPANCINGO RO., MX","2015-07-08","0.00","74","88","63"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-09","1.31","71","89","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-10","0.15","69","88","62"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-11","0.00","70","78","65"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-12","0.00","70","81","66"
"MXM00076762","CHILPANCINGO RO., MX","2015-07-13","0.00","70","84","64"
