"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MX000076393","MONTERREY CITY, MX","2015-12-26","0.00","72","86","60"
"MX000076393","MONTERREY CITY, MX","2015-12-27","0.00","67","81","57"
"MX000076393","MONTERREY CITY, MX","2015-12-28","0.00","53",,
"MX000076393","MONTERREY CITY, MX","2016-01-05",,"50",,
"MX000076393","MONTERREY CITY, MX","2016-01-08","0.00","68","82","52"
"MX000076393","MONTERREY CITY, MX","2016-01-09","0.00","66","84","52"
"MX000076393","MONTERREY CITY, MX","2016-01-10","0.00","56","73","45"
"MX000076393","MONTERREY CITY, MX","2016-01-11","0.00","52","61","41"
"MX000076393","MONTERREY CITY, MX","2016-01-12","0.00","56","63","41"
"MX000076393","MONTERREY CITY, MX","2016-01-13","0.00","55","67","46"
"MX000076393","MONTERREY CITY, MX","2016-01-14","0.00","58",,
"MX000076393","MONTERREY CITY, MX","2016-01-15","0.00","68",,
"MX000076393","MONTERREY CITY, MX","2016-01-16","0.00","71","86","51"
"MX000076393","MONTERREY CITY, MX","2016-01-17","0.00","60","81","47"
"MX000076393","MONTERREY CITY, MX","2016-01-18","0.00","61",,
"MX000076393","MONTERREY CITY, MX","2016-01-19","0.00","60",,
"MX000076393","MONTERREY CITY, MX","2016-01-20","0.00","65",,
"MX000076393","MONTERREY CITY, MX","2016-01-21","0.00","68","85","50"
"MX000076393","MONTERREY CITY, MX","2016-01-22","0.00","61",,
"MX000076393","MONTERREY CITY, MX","2016-01-23","0.00","58","73","46"
"MX000076393","MONTERREY CITY, MX","2016-01-24","0.00","57",,
"MX000076393","MONTERREY CITY, MX","2016-01-25","0.00","66","85","43"
"MX000076393","MONTERREY CITY, MX","2016-01-26","0.00","64",,
"MX000076393","MONTERREY CITY, MX","2016-01-27","0.00","47",,
"MX000076393","MONTERREY CITY, MX","2016-01-28","0.31","51",,
"MX000076393","MONTERREY CITY, MX","2016-01-29","0.00","59",,
"MX000076393","MONTERREY CITY, MX","2016-01-30","0.00","65",,
"MX000076393","MONTERREY CITY, MX","2016-01-31","0.00","71",,
"MX000076393","MONTERREY CITY, MX","2016-02-01","0.00","69","92","56"
"MX000076393","MONTERREY CITY, MX","2016-02-02",,"71","92","54"
"MX000076393","MONTERREY CITY, MX","2016-02-03","0.00","61","79","51"
"MX000076393","MONTERREY CITY, MX","2016-02-04","0.00","56","72","46"
"MX000076393","MONTERREY CITY, MX","2016-02-05","0.00","51","64","42"
"MX000076393","MONTERREY CITY, MX","2016-02-06","0.00","57",,
"MX000076393","MONTERREY CITY, MX","2016-02-07","0.00","58","73","45"
"MX000076393","MONTERREY CITY, MX","2016-02-08","0.00","61","76","45"
"MX000076393","MONTERREY CITY, MX","2016-02-09","0.00","59",,
"MX000076393","MONTERREY CITY, MX","2016-02-10","0.00","61","76","49"
"MX000076393","MONTERREY CITY, MX","2016-02-11","0.00","64",,
"MX000076393","MONTERREY CITY, MX","2016-02-12","0.00","74","88","50"
"MX000076393","MONTERREY CITY, MX","2016-02-13","0.00","69","90","54"
"MX000076393","MONTERREY CITY, MX","2016-02-14","0.00","67","83","54"
"MX000076393","MONTERREY CITY, MX","2016-02-15","0.00","76",,
"MX000076393","MONTERREY CITY, MX","2016-02-16","0.00","72","93","60"
"MX000076393","MONTERREY CITY, MX","2016-02-17","0.00","72","89","60"
"MX000076393","MONTERREY CITY, MX","2016-02-18","0.00","74","83","63"
