City,Searches,Rain,Temp,Cases
Mexico-Tabasco,80,97.6,28.7,0
Mexico-Tabasco,11,260.3,28.7,4
Mexico-Tabasco,100,207.3,28.7,0
Mexico-Tabasco,20,282.6,26.5,0
Mexico-Tabasco,0,98.2,25.1,1
Mexico-Tabasco,11,97.6,28.7,0
Mexico-Tabasco,0,61.1,26.9,0
Mexico-Tabasco,45,260.3,28.7,3
Mexico-Tabasco,57,161.4,25.5,7
Mexico-Tabasco,97,75.1,27.4,0
Mexico-Tabasco,0,143.2,29.9,0
Mexico-Tabasco,100,84.8,25.8,4
Mexico-Tabasco,26,75.1,27.4,1
Mexico-Tabasco,47,192.5,27.3,24
Mexico-Tabasco,88,192.5,27.3,17
Mexico-Tabasco,34,84.3,24.5,0
Mexico-Tabasco,0,209.7,28.8,4
Mexico-Tabasco,48,143.2,29.9,0
Mexico-Tabasco,7,84,30.3,1
Mexico-Tabasco,29,30.6,29.1,1
Mexico-Tabasco,4,414,26.7,0
Mexico-Tabasco,28,61.1,26.9,0
Mexico-Tabasco,26,30.6,29.1,1
Mexico-Tabasco,0,209.7,28.8,5
Mexico-Tabasco,0,116.3,23.3,0
Mexico-Tabasco,6,98.2,25.1,1
Mexico-Tabasco,35,274.1,27.3,0
Mexico-Tabasco,25,80.9,23.4,0
Mexico-Tabasco,0,414,26.7,0
Mexico-Tabasco,30,282.6,26.5,0
Mexico-Tabasco,9,152.1,29,2
Mexico-Tabasco,9,377.5,28.2,0
Mexico-Tabasco,0,84.8,25.8,2
Mexico-Tabasco,35,192.5,27.3,21
Mexico-Tabasco,19,152.1,29,10
Mexico-Tabasco,0,30.6,29.1,0
Mexico-Tabasco,0,209.7,28.8,1
Mexico-Tabasco,40,32.4,26,1
Mexico-Tabasco,0,84.3,24.5,1
Mexico-Tabasco,31,61.1,26.9,0
Mexico-Tabasco,43,84.8,25.8,7
Mexico-Tabasco,71,75.1,27.4,0
Mexico-Tabasco,7,377.5,28.2,0
Mexico-Tabasco,46,301.1,28,22
Mexico-Tabasco,30,260.3,28.7,8
Mexico-Tabasco,0,157.5,28.7,0
Mexico-Tabasco,0,377.5,28.2,0
Mexico-Tabasco,55,301.1,28,28
Mexico-Tabasco,28,32.4,26,0
Mexico-Tabasco,15,30.6,29.1,0
Mexico-Tabasco,0,157.5,28.7,0
Mexico-Tabasco,6,152.1,29,4
Mexico-Tabasco,0,97.6,28.7,1
Mexico-Tabasco,30,84,30.3,0
Mexico-Tabasco,18,116.3,23.3,0
Mexico-Tabasco,0,285.5,28.5,2
Mexico-Tabasco,0,143.2,29.9,0
Mexico-Tabasco,26,157.5,28.7,0
Mexico-Tabasco,40,116.3,23.3,0
Mexico-Tabasco,16,301.1,28,11
Mexico-Tabasco,0,157.5,28.7,0
Mexico-Tabasco,65,116.3,23.3,0
Mexico-Tabasco,0,207.3,28.7,0
Mexico-Tabasco,0,161.4,25.5,0
Mexico-Tabasco,41,260.3,28.7,13
Mexico-Tabasco,0,98.2,25.1,0
Mexico-Tabasco,34,161.4,25.5,0
Mexico-Tabasco,34,285.5,28.5,0
Mexico-Tabasco,0,143.2,29.9,1
Mexico-Tabasco,9,30.6,29.1,1
Mexico-Tabasco,0,209.7,28.8,6
Mexico-Tabasco,0,157.5,28.7,0
Mexico-Tabasco,59,84.3,24.5,0
Mexico-Tabasco,0,84.8,25.8,6
Mexico-Tabasco,47,192.5,27.3,23
Mexico-Tabasco,40,84.8,25.8,1
Mexico-Tabasco,100,97.6,28.7,0
Mexico-Tabasco,0,75.1,27.4,0
Mexico-Tabasco,0,84.3,24.5,0
Mexico-Tabasco,59,301.1,28,15
Mexico-Tabasco,14,80.9,23.4,0
Mexico-Tabasco,14,84,30.3,3
Mexico-Tabasco,0,414,26.7,0
Mexico-Tabasco,8,414,26.7,0
Mexico-Tabasco,0,61.1,26.9,1
Mexico-Tabasco,12,161.4,25.5,4
Mexico-Tabasco,29,377.5,28.2,0
Mexico-Tabasco,19,80.9,23.4,0
Mexico-Tabasco,22,285.5,28.5,0
Mexico-Tabasco,22,80.9,23.4,0
Mexico-Tabasco,21,207.3,28.7,0
Mexico-Tabasco,0,377.5,28.2,0
Mexico-Tabasco,22,116.3,23.3,0
Mexico-Yucatan,12,24.3,26,0
Mexico-Yucatan,55,2.1,25.7,1
Mexico-Yucatan,66,2.1,25.7,0
Mexico-Yucatan,14,229.9,28.7,0
Mexico-Yucatan,34,103.9,29.3,11
Mexico-Yucatan,65,51.7,28.3,0
Mexico-Yucatan,3,37.9,24.1,0
Mexico-Yucatan,9,160.3,28.6,0
Mexico-Yucatan,0,24.3,26,0
Mexico-Yucatan,98,45.3,27.1,101
Mexico-Yucatan,15,50,30.1,0
Mexico-Yucatan,13,103.9,29.3,2
Mexico-Yucatan,22,51.7,28.3,0
Mexico-Yucatan,42,159,28.8,8
Mexico-Yucatan,0,160.3,28.6,0
Mexico-Yucatan,46,24.3,26,0
Mexico-Yucatan,3,37.9,24.1,0
Mexico-Yucatan,7,51.7,28.3,2
Mexico-Yucatan,0,7.5,25.9,0
Mexico-Yucatan,36,159,28.8,8
Mexico-Yucatan,100,19.5,25.4,0
Mexico-Yucatan,77,47.6,27.1,0
Mexico-Yucatan,62,48.4,29.7,0
Mexico-Yucatan,49,50.8,26,16
Mexico-Yucatan,73,47.6,27.1,0
Mexico-Yucatan,98,45.3,27.1,188
Mexico-Yucatan,72,45.3,27.1,73
Mexico-Yucatan,38,19.5,24.2,0
Mexico-Yucatan,16,169.7,29.2,0
Mexico-Yucatan,28,48.4,29.7,0
Mexico-Yucatan,4,50,30.1,0
Mexico-Yucatan,31,23.7,28.7,0
Mexico-Yucatan,3,154.8,26.6,0
Mexico-Yucatan,49,7.5,25.9,1
Mexico-Yucatan,14,23.7,28.7,0
Mexico-Yucatan,14,169.7,29.2,0
Mexico-Yucatan,8,32.3,23.1,0
Mexico-Yucatan,8,37.9,24.1,0
Mexico-Yucatan,36,129.9,26.6,0
Mexico-Yucatan,100,16.5,22.8,0
Mexico-Yucatan,4,154.8,26.6,0
Mexico-Yucatan,27,24.3,26,0
Mexico-Yucatan,12,103.9,29.3,1
Mexico-Yucatan,0,228.1,28.4,0
Mexico-Yucatan,37,50.8,26,1
Mexico-Yucatan,83,45.3,27.1,0
Mexico-Yucatan,17,103.9,29.3,0
Mexico-Yucatan,55,23.7,28.7,0
Mexico-Yucatan,25,169.7,29.2,3
Mexico-Yucatan,0,2.1,25.7,0
Mexico-Yucatan,33,19.5,24.2,2
Mexico-Yucatan,18,7.5,25.9,0
Mexico-Yucatan,79,50.8,26,15
Mexico-Yucatan,44,47.6,27.1,0
Mexico-Yucatan,0,228.1,28.4,0
Mexico-Yucatan,39,166.8,28.5,19
Mexico-Yucatan,5,159,28.8,7
Mexico-Yucatan,31,141.7,28.3,0
Mexico-Yucatan,0,228.1,28.4,0
Mexico-Yucatan,67,166.8,28.5,30
Mexico-Yucatan,32,2.1,25.7,2
Mexico-Yucatan,49,23.7,28.7,0
Mexico-Yucatan,0,141.7,28.3,0
Mexico-Yucatan,20,103.9,29.3,5
Mexico-Yucatan,0,51.7,28.3,0
Mexico-Yucatan,21,50,30.1,0
Mexico-Yucatan,48,32.3,23.1,0
Mexico-Yucatan,29,229.9,28.7,0
Mexico-Yucatan,27,48.4,29.7,0
Mexico-Yucatan,14,141.7,28.3,0
Mexico-Yucatan,83,32.3,23.1,1
Mexico-Yucatan,73,166.8,28.5,168
Mexico-Yucatan,26,141.7,28.3,0
Mexico-Yucatan,21,32.3,23.1,0
Mexico-Yucatan,9,160.3,28.6,0
Mexico-Yucatan,63,19.5,25.4,32
Mexico-Yucatan,57,159,28.8,12
Mexico-Yucatan,11,37.9,24.1,0
Mexico-Yucatan,99,19.5,25.4,75
Mexico-Yucatan,0,229.9,28.7,0
Mexico-Yucatan,46,48.4,29.7,0
Mexico-Yucatan,27,23.7,28.7,0
Mexico-Yucatan,35,169.7,29.2,1
Mexico-Yucatan,15,141.7,28.3,1
Mexico-Yucatan,52,19.5,24.2,0
Mexico-Yucatan,80,50.8,26,26
Mexico-Yucatan,76,45.3,27.1,8
Mexico-Yucatan,62,50.8,26,8
Mexico-Yucatan,19,51.7,28.3,0
Mexico-Yucatan,34,47.6,27.1,0
Mexico-Yucatan,96,19.5,24.2,1
Mexico-Yucatan,58,166.8,28.5,1
Mexico-Yucatan,100,16.5,22.8,0
Mexico-Yucatan,34,50,30.1,1
Mexico-Yucatan,0,154.8,26.6,0
Mexico-Yucatan,19,154.8,26.6,0
Mexico-Yucatan,17,7.5,25.9,2
Mexico-Yucatan,100,19.5,25.4,2
Mexico-Yucatan,16,228.1,28.4,0
Mexico-Yucatan,64,16.5,22.8,0
Mexico-Yucatan,12,229.9,28.7,0
Mexico-Yucatan,49,16.5,22.8,0
Mexico-Yucatan,0,160.3,28.6,3
Mexico-Yucatan,9,228.1,28.4,0
Mexico-Yucatan,53,32.3,23.1,0
Mexico-Morelos,0,1,20.7,0
Mexico-Morelos,0,0.1,21.5,2
Mexico-Morelos,0,0.1,21.5,0
Mexico-Morelos,23,386,23.1,7
Mexico-Morelos,20,330.5,22.8,0
Mexico-Morelos,77,13.5,25,1
Mexico-Morelos,13,0,20.3,3
Mexico-Morelos,44,517.2,22.6,13
Mexico-Morelos,12,1,20.7,0
Mexico-Morelos,60,49.5,22.2,2
Mexico-Morelos,14,95.2,25.9,0
Mexico-Morelos,8,330.5,22.8,0
Mexico-Morelos,0,13.5,25,0
Mexico-Morelos,10,386.2,22.4,6
Mexico-Morelos,55,517.2,22.6,10
Mexico-Morelos,0,1,20.7,0
Mexico-Morelos,13,0,20.3,2
Mexico-Morelos,42,13.5,25,1
Mexico-Morelos,27,14.7,23.4,1
Mexico-Morelos,20,386.2,22.4,7
Mexico-Morelos,31,59.3,20.6,19
Mexico-Morelos,100,54.5,22.5,0
Mexico-Morelos,99,174.9,25.4,1
Mexico-Morelos,17,2.2,21.1,6
Mexico-Morelos,17,54.5,22.5,0
Mexico-Morelos,39,49.5,22.2,37
Mexico-Morelos,42,49.5,22.2,41
Mexico-Morelos,15,0,19.7,3
Mexico-Morelos,60,400.6,23.2,0
Mexico-Morelos,23,174.9,25.4,0
Mexico-Morelos,11,95.2,25.9,0
Mexico-Morelos,35,47.4,25.1,0
Mexico-Morelos,8,81.7,21.6,5
Mexico-Morelos,0,14.7,23.4,1
Mexico-Morelos,10,47.4,25.1,0
Mexico-Morelos,51,400.6,23.2,0
Mexico-Morelos,11,32.4,18.2,0
Mexico-Morelos,16,0,20.3,6
Mexico-Morelos,42,28.3,22.6,0
Mexico-Morelos,15,1.1,20.7,0
Mexico-Morelos,18,81.7,21.6,5
Mexico-Morelos,0,1,20.7,0
Mexico-Morelos,8,330.5,22.8,0
Mexico-Morelos,41,441.1,22.2,1
Mexico-Morelos,16,2.2,21.1,15
Mexico-Morelos,36,49.5,22.2,3
Mexico-Morelos,12,330.5,22.8,0
Mexico-Morelos,33,47.4,25.1,0
Mexico-Morelos,26,400.6,23.2,0
Mexico-Morelos,0,0.1,21.5,1
Mexico-Morelos,40,0,19.7,2
Mexico-Morelos,29,14.7,23.4,0
Mexico-Morelos,39,2.2,21.1,11
Mexico-Morelos,24,54.5,22.5,0
Mexico-Morelos,15,441.1,22.2,4
Mexico-Morelos,9,322.8,22,9
Mexico-Morelos,20,386.2,22.4,0
Mexico-Morelos,75,320.4,22.5,6
Mexico-Morelos,13,441.1,22.2,7
Mexico-Morelos,13,322.8,22,24
Mexico-Morelos,51,0.1,21.5,1
Mexico-Morelos,98,47.4,25.1,0
Mexico-Morelos,35,320.4,22.5,5
Mexico-Morelos,5,330.5,22.8,0
Mexico-Morelos,0,13.5,25,1
Mexico-Morelos,0,95.2,25.9,0
Mexico-Morelos,0,32.4,18.2,0
Mexico-Morelos,49,386,23.1,6
Mexico-Morelos,92,174.9,25.4,1
Mexico-Morelos,46,320.4,22.5,10
Mexico-Morelos,47,32.4,18.2,0
Mexico-Morelos,11,322.8,22,9
Mexico-Morelos,26,320.4,22.5,7
Mexico-Morelos,41,32.4,18.2,0
Mexico-Morelos,32,517.2,22.6,9
Mexico-Morelos,26,59.3,20.6,12
Mexico-Morelos,14,386.2,22.4,5
Mexico-Morelos,10,0,20.3,1
Mexico-Morelos,100,59.3,20.6,18
Mexico-Morelos,61,386,23.1,4
Mexico-Morelos,49,174.9,25.4,1
Mexico-Morelos,6,47.4,25.1,0
Mexico-Morelos,16,400.6,23.2,0
Mexico-Morelos,73,320.4,22.5,10
Mexico-Morelos,0,0,19.7,1
Mexico-Morelos,76,2.2,21.1,6
Mexico-Morelos,56,49.5,22.2,0
Mexico-Morelos,52,2.2,21.1,10
Mexico-Morelos,30,13.5,25,0
Mexico-Morelos,11,54.5,22.5,0
Mexico-Morelos,51,0,19.7,2
Mexico-Morelos,32,322.8,22,16
Mexico-Morelos,15,1.1,20.7,0
Mexico-Morelos,69,95.2,25.9,0
Mexico-Morelos,25,81.7,21.6,6
Mexico-Morelos,23,81.7,21.6,4
Mexico-Morelos,26,14.7,23.4,0
Mexico-Morelos,57,59.3,20.6,13
Mexico-Morelos,26,441.1,22.2,9
Mexico-Morelos,57,1.1,20.7,0
Mexico-Morelos,20,386,23.1,6
Mexico-Morelos,27,1.1,20.7,0
Mexico-Morelos,0,517.2,22.6,9
Mexico-Morelos,21,441.1,22.2,5
Mexico-Morelos,51,32.4,18.2,0
Mexico-Tlaxcala,0,4.8,13.6,0
Mexico-Tlaxcala,0,0.4,13.5,0
Mexico-Tlaxcala,0,0.4,13.5,0
Mexico-Tlaxcala,0,98.5,17.2,0
Mexico-Tlaxcala,0,111.2,16.9,0
Mexico-Tlaxcala,0,21.2,16.1,0
Mexico-Tlaxcala,0,2.4,13.5,0
Mexico-Tlaxcala,28,167.4,17.5,0
Mexico-Tlaxcala,0,4.8,13.6,0
Mexico-Tlaxcala,12,37.3,15.6,0
Mexico-Tlaxcala,0,56.3,18.8,0
Mexico-Tlaxcala,9,111.2,16.9,0
Mexico-Tlaxcala,73,21.2,16.1,0
Mexico-Tlaxcala,0,155,17.1,0
Mexico-Tlaxcala,0,167.4,17.5,0
Mexico-Tlaxcala,0,4.8,13.6,0
Mexico-Tlaxcala,0,2.4,13.5,0
Mexico-Tlaxcala,0,21.2,16.1,0
Mexico-Tlaxcala,0,19.4,14.5,0
Mexico-Tlaxcala,8,155,17.1,0
Mexico-Tlaxcala,0,28,14.2,0
Mexico-Tlaxcala,0,50.6,14.9,0
Mexico-Tlaxcala,0,79.9,18.4,0
Mexico-Tlaxcala,0,4.8,14.2,0
Mexico-Tlaxcala,28,50.6,14.9,0
Mexico-Tlaxcala,7,37.3,15.6,0
Mexico-Tlaxcala,6,37.3,15.6,0
Mexico-Tlaxcala,0,0.4,12.5,0
Mexico-Tlaxcala,13,146.6,16.8,0
Mexico-Tlaxcala,0,79.9,18.4,0
Mexico-Tlaxcala,0,56.3,18.8,0
Mexico-Tlaxcala,0,34.8,17.5,0
Mexico-Tlaxcala,0,30.3,15.5,0
Mexico-Tlaxcala,0,19.4,14.5,0
Mexico-Tlaxcala,0,34.8,17.5,0
Mexico-Tlaxcala,0,146.6,16.8,0
Mexico-Tlaxcala,0,11.9,12.3,0
Mexico-Tlaxcala,0,2.4,13.5,0
Mexico-Tlaxcala,0,25,15.8,0
Mexico-Tlaxcala,34,1.8,14.3,0
Mexico-Tlaxcala,13,30.3,15.5,0
Mexico-Tlaxcala,0,4.8,13.6,0
Mexico-Tlaxcala,0,111.2,16.9,0
Mexico-Tlaxcala,0,123.6,17.1,0
Mexico-Tlaxcala,0,4.8,14.2,0
Mexico-Tlaxcala,0,37.3,15.6,0
Mexico-Tlaxcala,0,111.2,16.9,0
Mexico-Tlaxcala,18,34.8,17.5,0
Mexico-Tlaxcala,12,146.6,16.8,0
Mexico-Tlaxcala,0,0.4,13.5,0
Mexico-Tlaxcala,0,0.4,12.5,0
Mexico-Tlaxcala,0,19.4,14.5,0
Mexico-Tlaxcala,0,4.8,14.2,0
Mexico-Tlaxcala,52,50.6,14.9,0
Mexico-Tlaxcala,0,123.6,17.1,0
Mexico-Tlaxcala,0,112.7,16.7,0
Mexico-Tlaxcala,0,155,17.1,0
Mexico-Tlaxcala,0,146.6,16.7,0
Mexico-Tlaxcala,0,123.6,17.1,0
Mexico-Tlaxcala,0,112.7,16.7,0
Mexico-Tlaxcala,0,0.4,13.5,0
Mexico-Tlaxcala,49,34.8,17.5,0
Mexico-Tlaxcala,0,146.6,16.7,0
Mexico-Tlaxcala,11,111.2,16.9,0
Mexico-Tlaxcala,0,21.2,16.1,0
Mexico-Tlaxcala,0,56.3,18.8,0
Mexico-Tlaxcala,0,11.9,12.3,0
Mexico-Tlaxcala,0,98.5,17.2,0
Mexico-Tlaxcala,0,79.9,18.4,0
Mexico-Tlaxcala,0,146.6,16.7,0
Mexico-Tlaxcala,40,11.9,12.3,0
Mexico-Tlaxcala,0,112.7,16.7,0
Mexico-Tlaxcala,0,146.6,16.7,0
Mexico-Tlaxcala,42,11.9,12.3,0
Mexico-Tlaxcala,0,167.4,17.5,0
Mexico-Tlaxcala,0,28,14.2,0
Mexico-Tlaxcala,0,155,17.1,0
Mexico-Tlaxcala,11,2.4,13.5,0
Mexico-Tlaxcala,0,28,14.2,0
Mexico-Tlaxcala,0,98.5,17.2,0
Mexico-Tlaxcala,0,79.9,18.4,0
Mexico-Tlaxcala,14,34.8,17.5,0
Mexico-Tlaxcala,0,146.6,16.8,0
Mexico-Tlaxcala,0,146.6,16.7,0
Mexico-Tlaxcala,0,0.4,12.5,0
Mexico-Tlaxcala,0,4.8,14.2,0
Mexico-Tlaxcala,0,37.3,15.6,0
Mexico-Tlaxcala,0,4.8,14.2,0
Mexico-Tlaxcala,61,21.2,16.1,0
Mexico-Tlaxcala,0,50.6,14.9,0
Mexico-Tlaxcala,0,0.4,12.5,0
Mexico-Tlaxcala,0,112.7,16.7,0
Mexico-Tlaxcala,16,1.8,14.3,0
Mexico-Tlaxcala,0,56.3,18.8,0
Mexico-Tlaxcala,0,30.3,15.5,0
Mexico-Tlaxcala,0,30.3,15.5,0
Mexico-Tlaxcala,0,19.4,14.5,0
Mexico-Tlaxcala,0,28,14.2,0
Mexico-Tlaxcala,0,123.6,17.1,0
Mexico-Tlaxcala,21,1.8,14.3,0
Mexico-Tlaxcala,0,98.5,17.2,0
Mexico-Tlaxcala,30,1.8,14.3,0
Mexico-Tlaxcala,37,167.4,17.5,0
Mexico-Tlaxcala,0,123.6,17.1,0
Mexico-Tlaxcala,15,11.9,12.3,0
Mexico-Guerrero,10,10.5,25.1,0
Mexico-Guerrero,28,0.2,24.3,1
Mexico-Guerrero,51,0.2,24.3,0
Mexico-Guerrero,22,223.9,26.3,0
Mexico-Guerrero,100,185.1,26.1,73
Mexico-Guerrero,0,3.2,26.1,0
Mexico-Guerrero,5,6.7,24.5,0
Mexico-Guerrero,74,230.4,25.9,0
Mexico-Guerrero,27,10.5,25.1,0
Mexico-Guerrero,34,36.7,25.7,44
Mexico-Guerrero,26,45.4,28.3,7
Mexico-Guerrero,100,185.1,26.1,55
Mexico-Guerrero,100,3.2,26.1,0
Mexico-Guerrero,56,189.8,25.9,105
Mexico-Guerrero,12,230.4,25.9,2
Mexico-Guerrero,16,10.5,25.1,0
Mexico-Guerrero,0,6.7,24.5,0
Mexico-Guerrero,21,3.2,26.1,2
Mexico-Guerrero,27,2.1,25.6,0
Mexico-Guerrero,32,189.8,25.9,54
Mexico-Guerrero,39,31.1,25,2
Mexico-Guerrero,74,52.5,25.1,0
Mexico-Guerrero,0,90.2,27.1,0
Mexico-Guerrero,16,0.6,24.9,0
Mexico-Guerrero,71,52.5,25.1,0
Mexico-Guerrero,34,36.7,25.7,2
Mexico-Guerrero,20,36.7,25.7,15
Mexico-Guerrero,0,0.2,23.9,1
Mexico-Guerrero,57,172.2,26.6,5
Mexico-Guerrero,44,90.2,27.1,0
Mexico-Guerrero,43,45.4,28.3,1
Mexico-Guerrero,23,9.9,27.1,1
Mexico-Guerrero,4,71.7,25.2,1
Mexico-Guerrero,51,2.1,25.6,0
Mexico-Guerrero,10,9.9,27.1,1
Mexico-Guerrero,91,172.2,26.6,60
Mexico-Guerrero,0,22.1,24,0
Mexico-Guerrero,6,6.7,24.5,0
Mexico-Guerrero,98,31.9,26.3,0
Mexico-Guerrero,47,1,25.2,2
Mexico-Guerrero,0,71.7,25.2,0
Mexico-Guerrero,23,10.5,25.1,0
Mexico-Guerrero,100,185.1,26.1,71
Mexico-Guerrero,0,369.4,25.2,0
Mexico-Guerrero,45,0.6,24.9,3
Mexico-Guerrero,19,36.7,25.7,1
Mexico-Guerrero,100,185.1,26.1,33
Mexico-Guerrero,19,9.9,27.1,2
Mexico-Guerrero,34,172.2,26.6,0
Mexico-Guerrero,34,0.2,24.3,1
Mexico-Guerrero,0,0.2,23.9,1
Mexico-Guerrero,27,2.1,25.6,1
Mexico-Guerrero,85,0.6,24.9,3
Mexico-Guerrero,100,52.5,25.1,2
Mexico-Guerrero,15,369.4,25.2,1
Mexico-Guerrero,45,239,25.4,19
Mexico-Guerrero,89,189.8,25.9,33
Mexico-Guerrero,0,162.6,25.8,0
Mexico-Guerrero,0,369.4,25.2,0
Mexico-Guerrero,15,239,25.4,5
Mexico-Guerrero,100,0.2,24.3,1
Mexico-Guerrero,36,9.9,27.1,2
Mexico-Guerrero,36,162.6,25.8,0
Mexico-Guerrero,100,185.1,26.1,51
Mexico-Guerrero,76,3.2,26.1,0
Mexico-Guerrero,18,45.4,28.3,2
Mexico-Guerrero,15,22.1,24,0
Mexico-Guerrero,50,223.9,26.3,0
Mexico-Guerrero,0,90.2,27.1,1
Mexico-Guerrero,23,162.6,25.8,0
Mexico-Guerrero,76,22.1,24,1
Mexico-Guerrero,15,239,25.4,10
Mexico-Guerrero,0,162.6,25.8,0
Mexico-Guerrero,51,22.1,24,0
Mexico-Guerrero,0,230.4,25.9,0
Mexico-Guerrero,29,31.1,25,9
Mexico-Guerrero,47,189.8,25.9,35
Mexico-Guerrero,0,6.7,24.5,0
Mexico-Guerrero,30,31.1,25,5
Mexico-Guerrero,31,223.9,26.3,0
Mexico-Guerrero,25,90.2,27.1,0
Mexico-Guerrero,28,9.9,27.1,1
Mexico-Guerrero,100,172.2,26.6,36
Mexico-Guerrero,73,162.6,25.8,1
Mexico-Guerrero,66,0.2,23.9,0
Mexico-Guerrero,53,0.6,24.9,2
Mexico-Guerrero,44,36.7,25.7,1
Mexico-Guerrero,0,0.6,24.9,3
Mexico-Guerrero,88,3.2,26.1,0
Mexico-Guerrero,74,52.5,25.1,0
Mexico-Guerrero,51,0.2,23.9,1
Mexico-Guerrero,39,239,25.4,23
Mexico-Guerrero,44,1,25.2,2
Mexico-Guerrero,31,45.4,28.3,12
Mexico-Guerrero,5,71.7,25.2,1
Mexico-Guerrero,8,71.7,25.2,0
Mexico-Guerrero,25,2.1,25.6,1
Mexico-Guerrero,53,31.1,25,5
Mexico-Guerrero,14,369.4,25.2,0
Mexico-Guerrero,100,1,25.2,1
Mexico-Guerrero,0,223.9,26.3,2
Mexico-Guerrero,82,1,25.2,1
Mexico-Guerrero,0,230.4,25.9,1
Mexico-Guerrero,0,369.4,25.2,1
Mexico-Guerrero,47,22.1,24,0
Mexico-Tamaulipas,0,5.1,19.8,0
Mexico-Tamaulipas,18,14.9,23.2,0
Mexico-Tamaulipas,17,14.9,23.2,1
Mexico-Tamaulipas,15,61.7,29.9,7
Mexico-Tamaulipas,0,42.6,30,0
Mexico-Tamaulipas,0,36.2,26,0
Mexico-Tamaulipas,3,12.2,22.7,10
Mexico-Tamaulipas,68,68.3,30.2,6
Mexico-Tamaulipas,0,5.1,19.8,0
Mexico-Tamaulipas,14,50.4,26.6,0
Mexico-Tamaulipas,6,128.2,27.9,0
Mexico-Tamaulipas,3,42.6,30,0
Mexico-Tamaulipas,22,36.2,26,0
Mexico-Tamaulipas,6,121.8,29.6,0
Mexico-Tamaulipas,73,68.3,30.2,101
Mexico-Tamaulipas,0,5.1,19.8,0
Mexico-Tamaulipas,9,12.2,22.7,4
Mexico-Tamaulipas,7,36.2,26,0
Mexico-Tamaulipas,17,57.9,24.1,1
Mexico-Tamaulipas,13,121.8,29.6,0
Mexico-Tamaulipas,20,53.8,23.1,0
Mexico-Tamaulipas,76,48.4,23.6,0
Mexico-Tamaulipas,22,70.8,28.1,0
Mexico-Tamaulipas,41,19.4,20.6,0
Mexico-Tamaulipas,30,48.4,23.6,0
Mexico-Tamaulipas,25,50.4,26.6,0
Mexico-Tamaulipas,15,50.4,26.6,29
Mexico-Tamaulipas,9,8.3,20.3,0
Mexico-Tamaulipas,4,119.8,28.4,0
Mexico-Tamaulipas,0,70.8,28.1,0
Mexico-Tamaulipas,16,128.2,27.9,0
Mexico-Tamaulipas,0,52.6,25.9,0
Mexico-Tamaulipas,13,113.9,24.2,50
Mexico-Tamaulipas,65,57.9,24.1,0
Mexico-Tamaulipas,7,52.6,25.9,0
Mexico-Tamaulipas,0,119.8,28.4,0
Mexico-Tamaulipas,7,25.4,16.8,0
Mexico-Tamaulipas,22,12.2,22.7,7
Mexico-Tamaulipas,0,39,22.7,0
Mexico-Tamaulipas,12,2.1,19.4,0
Mexico-Tamaulipas,19,113.9,24.2,74
Mexico-Tamaulipas,0,5.1,19.8,0
Mexico-Tamaulipas,0,42.6,30,0
Mexico-Tamaulipas,19,129.2,28.1,9
Mexico-Tamaulipas,49,19.4,20.6,1
Mexico-Tamaulipas,28,50.4,26.6,3
Mexico-Tamaulipas,0,42.6,30,0
Mexico-Tamaulipas,12,52.6,25.9,0
Mexico-Tamaulipas,0,119.8,28.4,0
Mexico-Tamaulipas,0,14.9,23.2,2
Mexico-Tamaulipas,0,8.3,20.3,0
Mexico-Tamaulipas,36,57.9,24.1,0
Mexico-Tamaulipas,39,19.4,20.6,0
Mexico-Tamaulipas,17,48.4,23.6,0
Mexico-Tamaulipas,35,129.2,28.1,0
Mexico-Tamaulipas,22,82.3,28.8,11
Mexico-Tamaulipas,8,121.8,29.6,0
Mexico-Tamaulipas,94,79,29.1,32
Mexico-Tamaulipas,51,129.2,28.1,24
Mexico-Tamaulipas,18,82.3,28.8,2
Mexico-Tamaulipas,16,14.9,23.2,0
Mexico-Tamaulipas,25,52.6,25.9,0
Mexico-Tamaulipas,100,79,29.1,7
Mexico-Tamaulipas,0,42.6,30,0
Mexico-Tamaulipas,16,36.2,26,0
Mexico-Tamaulipas,23,128.2,27.9,0
Mexico-Tamaulipas,0,25.4,16.8,0
Mexico-Tamaulipas,16,61.7,29.9,0
Mexico-Tamaulipas,29,70.8,28.1,0
Mexico-Tamaulipas,100,79,29.1,5
Mexico-Tamaulipas,76,25.4,16.8,0
Mexico-Tamaulipas,15,82.3,28.8,1
Mexico-Tamaulipas,100,79,29.1,15
Mexico-Tamaulipas,41,25.4,16.8,0
Mexico-Tamaulipas,65,68.3,30.2,54
Mexico-Tamaulipas,22,53.8,23.1,2
Mexico-Tamaulipas,11,121.8,29.6,3
Mexico-Tamaulipas,17,12.2,22.7,1
Mexico-Tamaulipas,25,53.8,23.1,0
Mexico-Tamaulipas,100,61.7,29.9,8
Mexico-Tamaulipas,33,70.8,28.1,0
Mexico-Tamaulipas,10,52.6,25.9,0
Mexico-Tamaulipas,0,119.8,28.4,0
Mexico-Tamaulipas,60,79,29.1,11
Mexico-Tamaulipas,11,8.3,20.3,0
Mexico-Tamaulipas,35,19.4,20.6,0
Mexico-Tamaulipas,17,50.4,26.6,0
Mexico-Tamaulipas,10,19.4,20.6,27
Mexico-Tamaulipas,19,36.2,26,2
Mexico-Tamaulipas,17,48.4,23.6,0
Mexico-Tamaulipas,0,8.3,20.3,0
