Entidad,Fecha,Altura,Busquedas,Precipitacion,Temp,Casos
Mexico-Aguascalientes,02/01/2016,1926,0,4.4,12.1,0
Mexico-Aguascalientes,09/01/2016,1926,0,4.4,12.1,0
Mexico-Aguascalientes,16/01/2016,1926,25,4.4,12.1,0
Mexico-Aguascalientes,23/01/2016,1926,42,4.4,12.1,0
Mexico-Aguascalientes,30/01/2016,1926,71,4.4,12.1,0
Mexico-Aguascalientes,06/02/2016,1926,38,9.6,15,0
Mexico-Aguascalientes,13/02/2016,1926,36,9.6,15,0
Mexico-Aguascalientes,20/02/2016,1926,22,9.6,15,0
Mexico-Aguascalientes,27/02/2016,1926,19,9.6,15,0
Mexico-Aguascalientes,05/03/2016,1926,18,12.7,17,0
Mexico-Aguascalientes,12/03/2016,1926,12,12.7,17,0
Mexico-Aguascalientes,19/03/2016,1926,49,12.7,17,0
Mexico-Aguascalientes,26/03/2016,1926,25,12.7,17,0
Mexico-Aguascalientes,02/04/2016,1926,31,1.7,19.8,0
Mexico-Aguascalientes,09/04/2016,1926,24,1.7,19.8,0
Mexico-Aguascalientes,16/04/2016,1926,16,1.7,19.8,0
Mexico-Aguascalientes,23/04/2016,1926,15,1.7,19.8,0
Mexico-Aguascalientes,30/04/2016,1926,10,1.7,19.8,0
Mexico-Aguascalientes,07/05/2016,1926,21,6.3,23.3,0
Mexico-Aguascalientes,14/05/2016,1926,17,6.3,23.3,0
Mexico-Aguascalientes,21/05/2016,1926,14,6.3,23.3,0
Mexico-Aguascalientes,28/05/2016,1926,7,6.3,23.3,0
Mexico-Aguascalientes,04/06/2016,1926,7,71,21.9,0
Mexico-Aguascalientes,11/06/2016,1926,0,71,21.9,0
Mexico-Aguascalientes,18/06/2016,1926,0,71,21.9,0
Mexico-Aguascalientes,25/06/2016,1926,6,71,21.9,0
Mexico-Aguascalientes,02/07/2016,1926,3,172.7,21,0
Mexico-Aguascalientes,09/07/2016,1926,9,172.7,21,0
Mexico-Aguascalientes,16/07/2016,1926,3,172.7,21,0
Mexico-Aguascalientes,23/07/2016,1926,0,172.7,21,0
Mexico-Aguascalientes,30/07/2016,1926,7,172.7,21,0
Mexico-Aguascalientes,06/08/2016,1926,7,193.6,20.6,0
Mexico-Aguascalientes,13/08/2016,1926,10,193.6,20.6,0
Mexico-Aguascalientes,20/08/2016,1926,5,193.6,20.6,0
Mexico-Aguascalientes,27/08/2016,1926,6,193.6,20.6,0
Mexico-Aguascalientes,03/09/2016,1926,5,62,20.2,1
Mexico-Aguascalientes,10/09/2016,1926,7,62,20.2,0
Mexico-Aguascalientes,17/09/2016,1926,8,62,20.2,0
Mexico-Aguascalientes,24/09/2016,1926,8,62,20.2,0
Mexico-Aguascalientes,01/10/2016,1926,3,8.7,18.8,0
Mexico-Aguascalientes,08/10/2016,1926,9,8.7,18.8,0
Mexico-Aguascalientes,15/10/2016,1926,5,8.7,18.8,0
Mexico-Aguascalientes,22/10/2016,1926,0,8.7,18.8,0
Mexico-Aguascalientes,29/10/2016,1926,6,8.7,18.8,0
Mexico-Aguascalientes,05/11/2016,1926,5,30.1,15.9,0
Mexico-Aguascalientes,12/11/2016,1926,5,30.1,15.9,3
Mexico-Aguascalientes,19/11/2016,1926,6,30.1,15.9,0
Mexico-Aguascalientes,26/11/2016,1926,11,30.1,15.9,0
Mexico-Aguascalientes,03/12/2016,1926,0,2.1,15.1,0
Mexico-Aguascalientes,10/12/2016,1926,11,2.1,15.1,0
Mexico-Aguascalientes,17/12/2016,1926,0,2.1,15.1,0
Mexico-Aguascalientes,24/12/2016,1926,10,2.1,15.1,0
Mexico-Baja_California,02/01/2016,3070,0,44.3,13.8,0
Mexico-Baja_California,09/01/2016,3070,11,44.3,13.8,0
Mexico-Baja_California,16/01/2016,3070,22,44.3,13.8,0
Mexico-Baja_California,23/01/2016,3070,34,44.3,13.8,0
Mexico-Baja_California,30/01/2016,3070,54,44.3,13.8,0
Mexico-Baja_California,06/02/2016,3070,29,0.1,18.8,0
Mexico-Baja_California,13/02/2016,3070,22,0.1,18.8,0
Mexico-Baja_California,20/02/2016,3070,12,0.1,18.8,0
Mexico-Baja_California,27/02/2016,3070,16,0.1,18.8,0
Mexico-Baja_California,05/03/2016,3070,15,14.7,17.7,0
Mexico-Baja_California,12/03/2016,3070,23,14.7,17.7,0
Mexico-Baja_California,19/03/2016,3070,23,14.7,17.7,0
Mexico-Baja_California,26/03/2016,3070,19,14.7,17.7,0
Mexico-Baja_California,02/04/2016,3070,22,13.9,19.3,0
Mexico-Baja_California,09/04/2016,3070,16,13.9,19.3,0
Mexico-Baja_California,16/04/2016,3070,17,13.9,19.3,0
Mexico-Baja_California,23/04/2016,3070,15,13.9,19.3,0
Mexico-Baja_California,30/04/2016,3070,7,13.9,19.3,0
Mexico-Baja_California,07/05/2016,3070,7,2.7,20.2,0
Mexico-Baja_California,14/05/2016,3070,9,2.7,20.2,0
Mexico-Baja_California,21/05/2016,3070,8,2.7,20.2,0
Mexico-Baja_California,28/05/2016,3070,9,2.7,20.2,0
Mexico-Baja_California,04/06/2016,3070,8,9,27.3,0
Mexico-Baja_California,11/06/2016,3070,7,9,27.3,0
Mexico-Baja_California,18/06/2016,3070,5,9,27.3,0
Mexico-Baja_California,25/06/2016,3070,4,9,27.3,0
Mexico-Baja_California,02/07/2016,3070,3,26.1,29,0
Mexico-Baja_California,09/07/2016,3070,3,26.1,29,0
Mexico-Baja_California,16/07/2016,3070,4,26.1,29,0
Mexico-Baja_California,23/07/2016,3070,4,26.1,29,0
Mexico-Baja_California,30/07/2016,3070,5,26.1,29,0
Mexico-Baja_California,06/08/2016,3070,7,31,28.8,0
Mexico-Baja_California,13/08/2016,3070,6,31,28.8,0
Mexico-Baja_California,20/08/2016,3070,6,31,28.8,0
Mexico-Baja_California,27/08/2016,3070,3,31,28.8,0
Mexico-Baja_California,03/09/2016,3070,5,26.7,25.9,0
Mexico-Baja_California,10/09/2016,3070,5,26.7,25.9,0
Mexico-Baja_California,17/09/2016,3070,1,26.7,25.9,0
Mexico-Baja_California,24/09/2016,3070,4,26.7,25.9,0
Mexico-Baja_California,01/10/2016,3070,3,0.6,24.4,0
Mexico-Baja_California,08/10/2016,3070,3,0.6,24.4,0
Mexico-Baja_California,15/10/2016,3070,5,0.6,24.4,0
Mexico-Baja_California,22/10/2016,3070,5,0.6,24.4,0
Mexico-Baja_California,29/10/2016,3070,3,0.6,24.4,0
Mexico-Baja_California,05/11/2016,3070,6,4.4,19.8,0
Mexico-Baja_California,12/11/2016,3070,7,4.4,19.8,0
Mexico-Baja_California,19/11/2016,3070,3,4.4,19.8,0
Mexico-Baja_California,26/11/2016,3070,4,4.4,19.8,0
Mexico-Baja_California,03/12/2016,3070,2,45.4,14.6,0
Mexico-Baja_California,10/12/2016,3070,5,45.4,14.6,0
Mexico-Baja_California,17/12/2016,3070,0,45.4,14.6,0
Mexico-Baja_California,24/12/2016,3070,5,45.4,14.6,0
Mexico-Baja_California_Sur,02/01/2016,239,0,5.6,17.7,0
Mexico-Baja_California_Sur,09/01/2016,239,77,5.6,17.7,0
Mexico-Baja_California_Sur,16/01/2016,239,45,5.6,17.7,0
Mexico-Baja_California_Sur,23/01/2016,239,58,5.6,17.7,0
Mexico-Baja_California_Sur,30/01/2016,239,100,5.6,17.7,0
Mexico-Baja_California_Sur,06/02/2016,239,40,0.3,21.1,0
Mexico-Baja_California_Sur,13/02/2016,239,33,0.3,21.1,0
Mexico-Baja_California_Sur,20/02/2016,239,12,0.3,21.1,0
Mexico-Baja_California_Sur,27/02/2016,239,20,0.3,21.1,0
Mexico-Baja_California_Sur,05/03/2016,239,48,8,21.1,0
Mexico-Baja_California_Sur,12/03/2016,239,46,8,21.1,0
Mexico-Baja_California_Sur,19/03/2016,239,29,8,21.1,0
Mexico-Baja_California_Sur,26/03/2016,239,44,8,21.1,0
Mexico-Baja_California_Sur,02/04/2016,239,16,2.6,22.2,0
Mexico-Baja_California_Sur,09/04/2016,239,40,2.6,22.2,0
Mexico-Baja_California_Sur,16/04/2016,239,20,2.6,22.2,0
Mexico-Baja_California_Sur,23/04/2016,239,45,2.6,22.2,0
Mexico-Baja_California_Sur,30/04/2016,239,20,2.6,22.2,0
Mexico-Baja_California_Sur,07/05/2016,239,28,3.1,23.6,0
Mexico-Baja_California_Sur,14/05/2016,239,36,3.1,23.6,0
Mexico-Baja_California_Sur,21/05/2016,239,7,3.1,23.6,0
Mexico-Baja_California_Sur,28/05/2016,239,14,3.1,23.6,0
Mexico-Baja_California_Sur,04/06/2016,239,13,6.5,27.5,0
Mexico-Baja_California_Sur,11/06/2016,239,16,6.5,27.5,0
Mexico-Baja_California_Sur,18/06/2016,239,25,6.5,27.5,0
Mexico-Baja_California_Sur,25/06/2016,239,8,6.5,27.5,0
Mexico-Baja_California_Sur,02/07/2016,239,11,23.6,30.1,0
Mexico-Baja_California_Sur,09/07/2016,239,10,23.6,30.1,0
Mexico-Baja_California_Sur,16/07/2016,239,9,23.6,30.1,0
Mexico-Baja_California_Sur,23/07/2016,239,11,23.6,30.1,0
Mexico-Baja_California_Sur,30/07/2016,239,15,23.6,30.1,0
Mexico-Baja_California_Sur,06/08/2016,239,19,54.3,29.6,0
Mexico-Baja_California_Sur,13/08/2016,239,7,54.3,29.6,0
Mexico-Baja_California_Sur,20/08/2016,239,7,54.3,29.6,0
Mexico-Baja_California_Sur,27/08/2016,239,9,54.3,29.6,0
Mexico-Baja_California_Sur,03/09/2016,239,12,79.9,28.5,0
Mexico-Baja_California_Sur,10/09/2016,239,10,79.9,28.5,0
Mexico-Baja_California_Sur,17/09/2016,239,9,79.9,28.5,0
Mexico-Baja_California_Sur,24/09/2016,239,5,79.9,28.5,0
Mexico-Baja_California_Sur,01/10/2016,239,20,2.6,27.9,0
Mexico-Baja_California_Sur,08/10/2016,239,32,2.6,27.9,2
Mexico-Baja_California_Sur,15/10/2016,239,17,2.6,27.9,0
Mexico-Baja_California_Sur,22/10/2016,239,35,2.6,27.9,7
Mexico-Baja_California_Sur,29/10/2016,239,24,2.6,27.9,1
Mexico-Baja_California_Sur,05/11/2016,239,37,1.3,23.4,1
Mexico-Baja_California_Sur,12/11/2016,239,37,1.3,23.4,0
Mexico-Baja_California_Sur,19/11/2016,239,23,1.3,23.4,1
Mexico-Baja_California_Sur,26/11/2016,239,31,1.3,23.4,1
Mexico-Baja_California_Sur,03/12/2016,239,26,12.2,19.1,5
Mexico-Baja_California_Sur,10/12/2016,239,57,12.2,19.1,2
Mexico-Baja_California_Sur,17/12/2016,239,40,12.2,19.1,1
Mexico-Baja_California_Sur,24/12/2016,239,48,12.2,19.1,0
Mexico-Campeche,02/01/2016,390,0,50.4,23.9,0
Mexico-Campeche,09/01/2016,390,0,50.4,23.9,0
Mexico-Campeche,16/01/2016,390,12,50.4,23.9,0
Mexico-Campeche,23/01/2016,390,31,50.4,23.9,0
Mexico-Campeche,30/01/2016,390,75,50.4,23.9,0
Mexico-Campeche,06/02/2016,390,21,33.8,23.9,0
Mexico-Campeche,13/02/2016,390,29,33.8,23.9,0
Mexico-Campeche,20/02/2016,390,36,33.8,23.9,0
Mexico-Campeche,27/02/2016,390,34,33.8,23.9,0
Mexico-Campeche,05/03/2016,390,63,33.1,28.4,0
Mexico-Campeche,12/03/2016,390,26,33.1,28.4,0
Mexico-Campeche,19/03/2016,390,21,33.1,28.4,0
Mexico-Campeche,26/03/2016,390,27,33.1,28.4,0
Mexico-Campeche,02/04/2016,390,21,19.3,30.2,0
Mexico-Campeche,09/04/2016,390,37,19.3,30.2,0
Mexico-Campeche,16/04/2016,390,28,19.3,30.2,0
Mexico-Campeche,23/04/2016,390,47,19.3,30.2,0
Mexico-Campeche,30/04/2016,390,14,19.3,30.2,0
Mexico-Campeche,07/05/2016,390,31,61.7,31.5,0
Mexico-Campeche,14/05/2016,390,26,61.7,31.5,0
Mexico-Campeche,21/05/2016,390,16,61.7,31.5,0
Mexico-Campeche,28/05/2016,390,16,61.7,31.5,0
Mexico-Campeche,04/06/2016,390,26,244.9,29.8,3
Mexico-Campeche,11/06/2016,390,27,244.9,29.8,4
Mexico-Campeche,18/06/2016,390,23,244.9,29.8,1
Mexico-Campeche,25/06/2016,390,15,244.9,29.8,5
Mexico-Campeche,02/07/2016,390,12,180.9,29.5,0
Mexico-Campeche,09/07/2016,390,20,180.9,29.5,1
Mexico-Campeche,16/07/2016,390,27,180.9,29.5,0
Mexico-Campeche,23/07/2016,390,35,180.9,29.5,0
Mexico-Campeche,30/07/2016,390,80,180.9,29.5,0
Mexico-Campeche,06/08/2016,390,97,173.3,29.4,0
Mexico-Campeche,13/08/2016,390,82,173.3,29.4,4
Mexico-Campeche,20/08/2016,390,72,173.3,29.4,2
Mexico-Campeche,27/08/2016,390,75,173.3,29.4,2
Mexico-Campeche,03/09/2016,390,100,202.8,29,5
Mexico-Campeche,10/09/2016,390,95,202.8,29,12
Mexico-Campeche,17/09/2016,390,63,202.8,29,2
Mexico-Campeche,24/09/2016,390,36,202.8,29,4
Mexico-Campeche,01/10/2016,390,40,81.7,27.6,8
Mexico-Campeche,08/10/2016,390,35,81.7,27.6,15
Mexico-Campeche,15/10/2016,390,34,81.7,27.6,12
Mexico-Campeche,22/10/2016,390,23,81.7,27.6,3
Mexico-Campeche,29/10/2016,390,26,81.7,27.6,3
Mexico-Campeche,05/11/2016,390,45,53.4,26.5,0
Mexico-Campeche,12/11/2016,390,33,53.4,26.5,0
Mexico-Campeche,19/11/2016,390,38,53.4,26.5,0
Mexico-Campeche,26/11/2016,390,23,53.4,26.5,0
Mexico-Campeche,03/12/2016,390,17,41.8,26.9,0
Mexico-Campeche,10/12/2016,390,44,41.8,26.9,0
Mexico-Campeche,17/12/2016,390,29,41.8,26.9,0
Mexico-Campeche,24/12/2016,390,33,41.8,26.9,0
Mexico-Chiapas,02/01/2016,4080,100,33.9,22.9,0
Mexico-Chiapas,09/01/2016,4080,100,33.9,22.9,3
Mexico-Chiapas,16/01/2016,4080,83,33.9,22.9,11
Mexico-Chiapas,23/01/2016,4080,71,33.9,22.9,11
Mexico-Chiapas,30/01/2016,4080,85,33.9,22.9,10
Mexico-Chiapas,06/02/2016,4080,51,26.6,23,9
Mexico-Chiapas,13/02/2016,4080,81,26.6,23,3
Mexico-Chiapas,20/02/2016,4080,54,26.6,23,15
Mexico-Chiapas,27/02/2016,4080,66,26.6,23,3
Mexico-Chiapas,05/03/2016,4080,76,30,26.5,7
Mexico-Chiapas,12/03/2016,4080,100,30,26.5,6
Mexico-Chiapas,19/03/2016,4080,82,30,26.5,14
Mexico-Chiapas,26/03/2016,4080,100,30,26.5,10
Mexico-Chiapas,02/04/2016,4080,85,28.9,27.9,11
Mexico-Chiapas,09/04/2016,4080,98,28.9,27.9,1
Mexico-Chiapas,16/04/2016,4080,100,28.9,27.9,5
Mexico-Chiapas,23/04/2016,4080,100,28.9,27.9,3
Mexico-Chiapas,30/04/2016,4080,100,28.9,27.9,0
Mexico-Chiapas,07/05/2016,4080,100,143.8,28.3,1
Mexico-Chiapas,14/05/2016,4080,100,143.8,28.3,0
Mexico-Chiapas,21/05/2016,4080,100,143.8,28.3,10
Mexico-Chiapas,28/05/2016,4080,100,143.8,28.3,7
Mexico-Chiapas,04/06/2016,4080,100,281.9,26.2,0
Mexico-Chiapas,11/06/2016,4080,100,281.9,26.2,59
Mexico-Chiapas,18/06/2016,4080,100,281.9,26.2,43
Mexico-Chiapas,25/06/2016,4080,83,281.9,26.2,45
Mexico-Chiapas,02/07/2016,4080,84,177.8,26.3,55
Mexico-Chiapas,09/07/2016,4080,84,177.8,26.3,45
Mexico-Chiapas,16/07/2016,4080,64,177.8,26.3,46
Mexico-Chiapas,23/07/2016,4080,68,177.8,26.3,21
Mexico-Chiapas,30/07/2016,4080,76,177.8,26.3,20
Mexico-Chiapas,06/08/2016,4080,43,306.7,26.1,16
Mexico-Chiapas,13/08/2016,4080,27,306.7,26.1,15
Mexico-Chiapas,20/08/2016,4080,19,306.7,26.1,29
Mexico-Chiapas,27/08/2016,4080,17,306.7,26.1,3
Mexico-Chiapas,03/09/2016,4080,13,314.7,25.7,2
Mexico-Chiapas,10/09/2016,4080,18,314.7,25.7,12
Mexico-Chiapas,17/09/2016,4080,13,314.7,25.7,1
Mexico-Chiapas,24/09/2016,4080,7,314.7,25.7,47
Mexico-Chiapas,01/10/2016,4080,9,128,25.3,105
Mexico-Chiapas,08/10/2016,4080,10,128,25.3,3
Mexico-Chiapas,15/10/2016,4080,11,128,25.3,4
Mexico-Chiapas,22/10/2016,4080,10,128,25.3,1
Mexico-Chiapas,29/10/2016,4080,16,128,25.3,46
Mexico-Chiapas,05/11/2016,4080,16,91.7,24.2,0
Mexico-Chiapas,12/11/2016,4080,21,91.7,24.2,0
Mexico-Chiapas,19/11/2016,4080,13,91.7,24.2,0
Mexico-Chiapas,26/11/2016,4080,4,91.7,24.2,0
Mexico-Chiapas,03/12/2016,4080,11,50.2,23.8,1
Mexico-Chiapas,10/12/2016,4080,11,50.2,23.8,0
Mexico-Chiapas,17/12/2016,4080,20,50.2,23.8,0
Mexico-Chiapas,24/12/2016,4080,7,50.2,23.8,0
Mexico-Chihuahua,02/01/2016,3333,6,5.8,9.5,0
Mexico-Chihuahua,09/01/2016,3333,10,5.8,9.5,0
Mexico-Chihuahua,16/01/2016,3333,15,5.8,9.5,0
Mexico-Chihuahua,23/01/2016,3333,28,5.8,9.5,0
Mexico-Chihuahua,30/01/2016,3333,57,5.8,9.5,0
Mexico-Chihuahua,06/02/2016,3333,36,0.5,13.8,0
Mexico-Chihuahua,13/02/2016,3333,26,0.5,13.8,0
Mexico-Chihuahua,20/02/2016,3333,19,0.5,13.8,0
Mexico-Chihuahua,27/02/2016,3333,21,0.5,13.8,0
Mexico-Chihuahua,05/03/2016,3333,26,7.6,16.9,0
Mexico-Chihuahua,12/03/2016,3333,15,7.6,16.9,0
Mexico-Chihuahua,19/03/2016,3333,18,7.6,16.9,0
Mexico-Chihuahua,26/03/2016,3333,14,7.6,16.9,0
Mexico-Chihuahua,02/04/2016,3333,15,7.1,19.4,0
Mexico-Chihuahua,09/04/2016,3333,15,7.1,19.4,0
Mexico-Chihuahua,16/04/2016,3333,8,7.1,19.4,0
Mexico-Chihuahua,23/04/2016,3333,7,7.1,19.4,0
Mexico-Chihuahua,30/04/2016,3333,13,7.1,19.4,0
Mexico-Chihuahua,07/05/2016,3333,11,11.7,22.5,0
Mexico-Chihuahua,14/05/2016,3333,14,11.7,22.5,0
Mexico-Chihuahua,21/05/2016,3333,10,11.7,22.5,0
Mexico-Chihuahua,28/05/2016,3333,6,11.7,22.5,0
Mexico-Chihuahua,04/06/2016,3333,5,56.8,26.1,0
Mexico-Chihuahua,11/06/2016,3333,6,56.8,26.1,0
Mexico-Chihuahua,18/06/2016,3333,4,56.8,26.1,0
Mexico-Chihuahua,25/06/2016,3333,10,56.8,26.1,0
Mexico-Chihuahua,02/07/2016,3333,3,110,26.4,0
Mexico-Chihuahua,09/07/2016,3333,2,110,26.4,0
Mexico-Chihuahua,16/07/2016,3333,2,110,26.4,0
Mexico-Chihuahua,23/07/2016,3333,3,110,26.4,0
Mexico-Chihuahua,30/07/2016,3333,6,110,26.4,0
Mexico-Chihuahua,06/08/2016,3333,8,190.8,23.7,0
Mexico-Chihuahua,13/08/2016,3333,8,190.8,23.7,0
Mexico-Chihuahua,20/08/2016,3333,3,190.8,23.7,0
Mexico-Chihuahua,27/08/2016,3333,8,190.8,23.7,0
Mexico-Chihuahua,03/09/2016,3333,5,85.9,23.1,0
Mexico-Chihuahua,10/09/2016,3333,5,85.9,23.1,0
Mexico-Chihuahua,17/09/2016,3333,6,85.9,23.1,0
Mexico-Chihuahua,24/09/2016,3333,1,85.9,23.1,0
Mexico-Chihuahua,01/10/2016,3333,3,10.3,20.6,0
Mexico-Chihuahua,08/10/2016,3333,3,10.3,20.6,0
Mexico-Chihuahua,15/10/2016,3333,7,10.3,20.6,0
Mexico-Chihuahua,22/10/2016,3333,4,10.3,20.6,0
Mexico-Chihuahua,29/10/2016,3333,1,10.3,20.6,0
Mexico-Chihuahua,05/11/2016,3333,6,6.5,15.2,0
Mexico-Chihuahua,12/11/2016,3333,7,6.5,15.2,0
Mexico-Chihuahua,19/11/2016,3333,7,6.5,15.2,0
Mexico-Chihuahua,26/11/2016,3333,4,6.5,15.2,0
Mexico-Chihuahua,03/12/2016,3333,3,19.3,12.5,0
Mexico-Chihuahua,10/12/2016,3333,0,19.3,12.5,0
Mexico-Chihuahua,17/12/2016,3333,11,19.3,12.5,0
Mexico-Chihuahua,24/12/2016,3333,0,19.3,12.5,0
Mexico-Coahuila_de_Zaragoza,02/01/2016,3751,0,21.6,12.4,0
Mexico-Coahuila_de_Zaragoza,09/01/2016,3751,11,21.6,12.4,0
Mexico-Coahuila_de_Zaragoza,16/01/2016,3751,19,21.6,12.4,0
Mexico-Coahuila_de_Zaragoza,23/01/2016,3751,35,21.6,12.4,0
Mexico-Coahuila_de_Zaragoza,30/01/2016,3751,57,21.6,12.4,0
Mexico-Coahuila_de_Zaragoza,06/02/2016,3751,35,3.1,16.4,0
Mexico-Coahuila_de_Zaragoza,13/02/2016,3751,31,3.1,16.4,0
Mexico-Coahuila_de_Zaragoza,20/02/2016,3751,22,3.1,16.4,0
Mexico-Coahuila_de_Zaragoza,27/02/2016,3751,17,3.1,16.4,0
Mexico-Coahuila_de_Zaragoza,05/03/2016,3751,25,56.3,20.4,0
Mexico-Coahuila_de_Zaragoza,12/03/2016,3751,20,56.3,20.4,0
Mexico-Coahuila_de_Zaragoza,19/03/2016,3751,25,56.3,20.4,0
Mexico-Coahuila_de_Zaragoza,26/03/2016,3751,19,56.3,20.4,0
Mexico-Coahuila_de_Zaragoza,02/04/2016,3751,10,28.5,22.7,0
Mexico-Coahuila_de_Zaragoza,09/04/2016,3751,16,28.5,22.7,0
Mexico-Coahuila_de_Zaragoza,16/04/2016,3751,10,28.5,22.7,0
Mexico-Coahuila_de_Zaragoza,23/04/2016,3751,12,28.5,22.7,0
Mexico-Coahuila_de_Zaragoza,30/04/2016,3751,7,28.5,22.7,0
Mexico-Coahuila_de_Zaragoza,07/05/2016,3751,11,46.7,25.4,0
Mexico-Coahuila_de_Zaragoza,14/05/2016,3751,9,46.7,25.4,0
Mexico-Coahuila_de_Zaragoza,21/05/2016,3751,8,46.7,25.4,0
Mexico-Coahuila_de_Zaragoza,28/05/2016,3751,5,46.7,25.4,0
Mexico-Coahuila_de_Zaragoza,04/06/2016,3751,7,45.4,27.6,0
Mexico-Coahuila_de_Zaragoza,11/06/2016,3751,4,45.4,27.6,0
Mexico-Coahuila_de_Zaragoza,18/06/2016,3751,5,45.4,27.6,0
Mexico-Coahuila_de_Zaragoza,25/06/2016,3751,4,45.4,27.6,1
Mexico-Coahuila_de_Zaragoza,02/07/2016,3751,3,51.2,29.8,0
Mexico-Coahuila_de_Zaragoza,09/07/2016,3751,4,51.2,29.8,0
Mexico-Coahuila_de_Zaragoza,16/07/2016,3751,2,51.2,29.8,0
Mexico-Coahuila_de_Zaragoza,23/07/2016,3751,6,51.2,29.8,0
Mexico-Coahuila_de_Zaragoza,30/07/2016,3751,3,51.2,29.8,0
Mexico-Coahuila_de_Zaragoza,06/08/2016,3751,5,147.7,27.5,0
Mexico-Coahuila_de_Zaragoza,13/08/2016,3751,3,147.7,27.5,0
Mexico-Coahuila_de_Zaragoza,20/08/2016,3751,5,147.7,27.5,0
Mexico-Coahuila_de_Zaragoza,27/08/2016,3751,7,147.7,27.5,1
Mexico-Coahuila_de_Zaragoza,03/09/2016,3751,5,84.2,26.1,0
Mexico-Coahuila_de_Zaragoza,10/09/2016,3751,3,84.2,26.1,0
Mexico-Coahuila_de_Zaragoza,17/09/2016,3751,5,84.2,26.1,0
Mexico-Coahuila_de_Zaragoza,24/09/2016,3751,4,84.2,26.1,0
Mexico-Coahuila_de_Zaragoza,01/10/2016,3751,8,10.8,23.1,0
Mexico-Coahuila_de_Zaragoza,08/10/2016,3751,9,10.8,23.1,0
Mexico-Coahuila_de_Zaragoza,15/10/2016,3751,6,10.8,23.1,0
Mexico-Coahuila_de_Zaragoza,22/10/2016,3751,4,10.8,23.1,0
Mexico-Coahuila_de_Zaragoza,29/10/2016,3751,10,10.8,23.1,33
Mexico-Coahuila_de_Zaragoza,05/11/2016,3751,13,35.6,18.6,1
Mexico-Coahuila_de_Zaragoza,12/11/2016,3751,8,35.6,18.6,0
Mexico-Coahuila_de_Zaragoza,19/11/2016,3751,7,35.6,18.6,3
Mexico-Coahuila_de_Zaragoza,26/11/2016,3751,11,35.6,18.6,3
Mexico-Coahuila_de_Zaragoza,03/12/2016,3751,15,23.8,15.5,17
Mexico-Coahuila_de_Zaragoza,10/12/2016,3751,10,23.8,15.5,2
Mexico-Coahuila_de_Zaragoza,17/12/2016,3751,0,23.8,15.5,0
Mexico-Coahuila_de_Zaragoza,24/12/2016,3751,5,23.8,15.5,0
Mexico-Colima,02/01/2016,570,24,85.6,24.8,0
Mexico-Colima,09/01/2016,570,71,85.6,24.8,0
Mexico-Colima,16/01/2016,570,16,85.6,24.8,0
Mexico-Colima,23/01/2016,570,75,85.6,24.8,0
Mexico-Colima,30/01/2016,570,83,85.6,24.8,0
Mexico-Colima,06/02/2016,570,54,0.8,26.1,0
Mexico-Colima,13/02/2016,570,77,0.8,26.1,0
Mexico-Colima,20/02/2016,570,52,0.8,26.1,0
Mexico-Colima,27/02/2016,570,57,0.8,26.1,0
Mexico-Colima,05/03/2016,570,100,16.5,25,0
Mexico-Colima,12/03/2016,570,39,16.5,25,0
Mexico-Colima,19/03/2016,570,100,16.5,25,0
Mexico-Colima,26/03/2016,570,34,16.5,25,0
Mexico-Colima,02/04/2016,570,36,0.2,26.4,0
Mexico-Colima,09/04/2016,570,44,0.2,26.4,0
Mexico-Colima,16/04/2016,570,24,0.2,26.4,0
Mexico-Colima,23/04/2016,570,49,0.2,26.4,0
Mexico-Colima,30/04/2016,570,0,0.2,26.4,0
Mexico-Colima,07/05/2016,570,19,5.5,27.7,0
Mexico-Colima,14/05/2016,570,15,5.5,27.7,0
Mexico-Colima,21/05/2016,570,19,5.5,27.7,0
Mexico-Colima,28/05/2016,570,10,5.5,27.7,0
Mexico-Colima,04/06/2016,570,54,158.7,28.8,1
Mexico-Colima,11/06/2016,570,19,158.7,28.8,0
Mexico-Colima,18/06/2016,570,9,158.7,28.8,4
Mexico-Colima,25/06/2016,570,10,158.7,28.8,6
Mexico-Colima,02/07/2016,570,15,252.2,28.9,10
Mexico-Colima,09/07/2016,570,17,252.2,28.9,8
Mexico-Colima,16/07/2016,570,7,252.2,28.9,5
Mexico-Colima,23/07/2016,570,23,252.2,28.9,6
Mexico-Colima,30/07/2016,570,25,252.2,28.9,2
Mexico-Colima,06/08/2016,570,23,340.7,28.6,2
Mexico-Colima,13/08/2016,570,44,340.7,28.6,8
Mexico-Colima,20/08/2016,570,33,340.7,28.6,13
Mexico-Colima,27/08/2016,570,64,340.7,28.6,29
Mexico-Colima,03/09/2016,570,52,314.4,28.3,12
Mexico-Colima,10/09/2016,570,92,314.4,28.3,13
Mexico-Colima,17/09/2016,570,100,314.4,28.3,14
Mexico-Colima,24/09/2016,570,100,314.4,28.3,11
Mexico-Colima,01/10/2016,570,100,62.6,29,25
Mexico-Colima,08/10/2016,570,100,62.6,29,13
Mexico-Colima,15/10/2016,570,100,62.6,29,25
Mexico-Colima,22/10/2016,570,49,62.6,29,23
Mexico-Colima,29/10/2016,570,95,62.6,29,18
Mexico-Colima,05/11/2016,570,57,67.1,27.6,11
Mexico-Colima,12/11/2016,570,13,67.1,27.6,7
Mexico-Colima,19/11/2016,570,23,67.1,27.6,3
