originalFile,r0
CatemacoOxitec_HOM 333972.xml,0.666666667
CatemacoOxitec_HOM 333972.xml,1.4
CatemacoOxitec_HOM 339532.xml,0.333333333
CatemacoOxitec_HOM 339532.xml,0.333333333
CatemacoOxitec_HOM 339532.xml,1
CatemacoOxitec_HOM 339532.xml,0
CatemacoOxitec_HOM 339532.xml,0.333333333
CatemacoOxitec_HOM 339532.xml,1.25
CatemacoOxitec_HOM 339532.xml,0
CatemacoOxitec_HOM 339532.xml,1.2
CatemacoOxitec_HOM 339532.xml,1.333333333
CatemacoOxitec_HOM 339532.xml,0
CatemacoOxitec_HOM 347755.xml,0.5
CatemacoOxitec_HOM 347755.xml,0.333333333
CatemacoOxitec_HOM 347755.xml,1.166666667
CatemacoOxitec_HOM 347755.xml,1.777777778
CatemacoOxitec_HOM 347755.xml,1.833333333
CatemacoOxitec_HOM 347755.xml,1.25
CatemacoOxitec_HOM 347755.xml,1.416666667
CatemacoOxitec_HOM 347755.xml,0.75
CatemacoOxitec_HOM 347755.xml,1.777777778
CatemacoOxitec_HOM 347755.xml,0.75
CatemacoOxitec_HOM 384731.xml,1.833333333
CatemacoOxitec_HOM 384731.xml,1
CatemacoOxitec_HOM 384731.xml,0.833333333
CatemacoOxitec_HOM 384731.xml,1.5
CatemacoOxitec_HOM 384731.xml,2.125
CatemacoOxitec_HOM 384731.xml,1.875
CatemacoOxitec_HOM 384731.xml,1.666666667
CatemacoOxitec_HOM 384731.xml,1.25
CatemacoOxitec_HOM 384731.xml,1.6
CatemacoOxitec_HOM 384731.xml,1.333333333
CatemacoOxitec_HOM 401615.xml,1.857142857
CatemacoOxitec_HOM 401615.xml,1.727272727
CatemacoOxitec_HOM 401615.xml,0.5
CatemacoOxitec_HOM 401615.xml,1.125
CatemacoOxitec_HOM 401615.xml,1.714285714
CatemacoOxitec_HOM 401615.xml,1.25
CatemacoOxitec_HOM 401615.xml,0.666666667
CatemacoOxitec_HOM 401615.xml,0.75
CatemacoOxitec_HOM 401615.xml,1.2
CatemacoOxitec_HOM 401615.xml,0
CatemacoOxitec_HOM 408027.xml,1.142857143
CatemacoOxitec_HOM 408027.xml,1.166666667
CatemacoOxitec_HOM 408027.xml,2
CatemacoOxitec_HOM 408027.xml,2.2
CatemacoOxitec_HOM 408027.xml,1.125
CatemacoOxitec_HOM 408027.xml,1.666666667
CatemacoOxitec_HOM 408027.xml,1.142857143
CatemacoOxitec_HOM 408027.xml,0.666666667
CatemacoOxitec_HOM 408027.xml,1
CatemacoOxitec_HOM 408027.xml,1
CatemacoOxitec_HOM 437867.xml,1.666666667
CatemacoOxitec_HOM 437867.xml,1
CatemacoOxitec_HOM 437867.xml,0.666666667
CatemacoOxitec_HOM 437867.xml,1.4
CatemacoOxitec_HOM 437867.xml,1.444444444
CatemacoOxitec_HOM 437867.xml,0.8
CatemacoOxitec_HOM 437867.xml,1.615384615
CatemacoOxitec_HOM 437867.xml,1.4
CatemacoOxitec_HOM 437867.xml,1.625
CatemacoOxitec_HOM 437867.xml,1.9
CatemacoOxitec_HOM 441009.xml,0.75
CatemacoOxitec_HOM 441009.xml,2
CatemacoOxitec_HOM 441009.xml,2
CatemacoOxitec_HOM 441009.xml,1.6
CatemacoOxitec_HOM 441009.xml,1
CatemacoOxitec_HOM 441009.xml,1.625
CatemacoOxitec_HOM 441009.xml,1.333333333
CatemacoOxitec_HOM 441009.xml,1.25
CatemacoOxitec_HOM 441009.xml,2
CatemacoOxitec_HOM 441009.xml,1.571428571
CatemacoOxitec_HOM 56376.xml,1.333333333
CatemacoOxitec_HOM 56376.xml,1.625
CatemacoOxitec_HOM 56376.xml,2
CatemacoOxitec_HOM 56376.xml,1.833333333
CatemacoOxitec_HOM 56376.xml,1.2
CatemacoOxitec_HOM 56376.xml,2.666666667
CatemacoOxitec_HOM 56376.xml,1.166666667
CatemacoOxitec_HOM 56376.xml,0.666666667
CatemacoOxitec_HOM 56376.xml,1
CatemacoOxitec_HOM 56376.xml,1.125
CatemacoOxitec_HOM 58835.xml,0.333333333
CatemacoOxitec_HOM 58835.xml,1.555555556
CatemacoOxitec_HOM 58835.xml,2
CatemacoOxitec_HOM 58835.xml,1.833333333
CatemacoOxitec_HOM 58835.xml,1.666666667
CatemacoOxitec_HOM 58835.xml,1.333333333
CatemacoOxitec_HOM 58835.xml,1.555555556
CatemacoOxitec_HOM 58835.xml,1.285714286
CatemacoOxitec_HOM 58835.xml,1.777777778
CatemacoOxitec_HOM 58835.xml,1.909090909
Avg,1.223743543
