originalFile,r0
CatemacoBaseline_HET 433755.xml,1.2
CatemacoBaseline_HET 433755.xml,1.285714286
CatemacoBaseline_HET 433755.xml,0
CatemacoBaseline_HET 433755.xml,0.666666667
CatemacoBaseline_HET 433755.xml,0.333333333
CatemacoBaseline_HET 433755.xml,0.5
CatemacoBaseline_HET 433755.xml,1.625
CatemacoBaseline_HET 434754.xml,1.25
CatemacoBaseline_HET 434754.xml,0
CatemacoBaseline_HET 434754.xml,0.333333333
CatemacoBaseline_HET 434754.xml,1.25
CatemacoBaseline_HET 434754.xml,1.333333333
CatemacoBaseline_HET 434754.xml,0.75
CatemacoBaseline_HET 434754.xml,0.8
CatemacoBaseline_HET 434754.xml,0.6
CatemacoBaseline_HET 434754.xml,1.5
CatemacoBaseline_HET 434754.xml,1.166666667
CatemacoBaseline_HET 440935.xml,0.5
CatemacoBaseline_HET 440935.xml,1.2
CatemacoBaseline_HET 440935.xml,0.333333333
CatemacoBaseline_HET 440935.xml,0
CatemacoBaseline_HET 440935.xml,1.25
CatemacoBaseline_HET 440935.xml,0
CatemacoBaseline_HET 440935.xml,1.166666667
CatemacoBaseline_HET 440935.xml,0.333333333
CatemacoBaseline_HET 440935.xml,0.5
CatemacoBaseline_HET 440935.xml,0.333333333
CatemacoBaseline_HET 458933.xml,1
CatemacoBaseline_HET 458933.xml,0
CatemacoBaseline_HET 458933.xml,1.25
CatemacoBaseline_HET 458933.xml,1.166666667
CatemacoBaseline_HET 458933.xml,1.333333333
CatemacoBaseline_HET 458933.xml,0
CatemacoBaseline_HET 458933.xml,2
CatemacoBaseline_HET 458933.xml,1.125
CatemacoBaseline_HET 458933.xml,1.666666667
CatemacoBaseline_HET 458933.xml,2.2
CatemacoBaseline_HET 463750.xml,0.75
CatemacoBaseline_HET 463750.xml,0
CatemacoBaseline_HET 463750.xml,1.333333333
CatemacoBaseline_HET 463750.xml,1
CatemacoBaseline_HET 463750.xml,1
CatemacoBaseline_HET 463750.xml,0
CatemacoBaseline_HET 463750.xml,0.333333333
CatemacoBaseline_HET 463750.xml,1.25
CatemacoBaseline_HET 463750.xml,0
CatemacoBaseline_HET 463750.xml,1.2
CatemacoBaseline_HET 476534.xml,0.333333333
CatemacoBaseline_HET 476534.xml,1.25
CatemacoBaseline_HET 476534.xml,0.5
CatemacoBaseline_HET 476534.xml,1.5
CatemacoBaseline_HET 476534.xml,1
CatemacoBaseline_HET 476534.xml,0.333333333
CatemacoBaseline_HET 476534.xml,0.333333333
CatemacoBaseline_HET 476534.xml,0.5
CatemacoBaseline_HET 476534.xml,0.5
CatemacoBaseline_HET 476534.xml,0.333333333
CatemacoBaseline_HET 478827.xml,0.6
CatemacoBaseline_HET 478827.xml,1.5
CatemacoBaseline_HET 478827.xml,0
CatemacoBaseline_HET 478827.xml,1
CatemacoBaseline_HET 478827.xml,1.4
CatemacoBaseline_HET 478827.xml,1.333333333
CatemacoBaseline_HET 478827.xml,1.333333333
CatemacoBaseline_HET 478827.xml,1
CatemacoBaseline_HET 478827.xml,0.5
CatemacoBaseline_HET 478827.xml,0.75
CatemacoBaseline_HET 499896.xml,0.8
CatemacoBaseline_HET 499896.xml,1.125
CatemacoBaseline_HET 499896.xml,1.285714286
CatemacoBaseline_HET 499896.xml,0.833333333
CatemacoBaseline_HET 499896.xml,1
CatemacoBaseline_HET 499896.xml,1
CatemacoBaseline_HET 499896.xml,1.375
CatemacoBaseline_HET 499896.xml,0.833333333
CatemacoBaseline_HET 499896.xml,0
CatemacoBaseline_HET 499896.xml,0
CatemacoBaseline_HET 54315.xml,1.285714286
CatemacoBaseline_HET 54315.xml,1.375
CatemacoBaseline_HET 54315.xml,0.333333333
CatemacoBaseline_HET 54315.xml,0
CatemacoBaseline_HET 54315.xml,0
CatemacoBaseline_HET 54315.xml,0
CatemacoBaseline_HET 54315.xml,1.5
CatemacoBaseline_HET 54315.xml,0
CatemacoBaseline_HET 54315.xml,0
CatemacoBaseline_HET 54315.xml,1.125
CatemacoBaseline_HET 66324.xml,2.428571429
CatemacoBaseline_HET 66324.xml,2.25
CatemacoBaseline_HET 66324.xml,0.5
CatemacoBaseline_HET 66324.xml,0.5
CatemacoBaseline_HET 66324.xml,0
CatemacoBaseline_HET 66324.xml,0
CatemacoBaseline_HET 66324.xml,1
CatemacoBaseline_HET 66324.xml,1.25
CatemacoBaseline_HET 66324.xml,1.142857143
CatemacoBaseline_HET 66324.xml,0.333333333
CatemacoBaseline_HET 81415.xml,0.833333333
CatemacoBaseline_HET 81415.xml,1
CatemacoBaseline_HET 81415.xml,0.75
CatemacoBaseline_HET 81415.xml,0.666666667
CatemacoBaseline_HET 81415.xml,0.75
CatemacoBaseline_HET 81415.xml,0.333333333
CatemacoBaseline_HET 81415.xml,0.833333333
CatemacoBaseline_HET 81415.xml,1
CatemacoBaseline_HET 81415.xml,1.2
CatemacoBaseline_HET 81415.xml,1.333333333
Avg,0.77864418
